Counts,Freq,Cluster,Image
False Negative,357899,1,KPMP_uS-X003Y005_Annotations
False Positive,235964,1,KPMP_uS-X003Y005_Annotations
True Negative,974855,1,KPMP_uS-X003Y005_Annotations
True Positive,504882,1,KPMP_uS-X003Y005_Annotations
False Negative,435957,2,KPMP_uS-X003Y005_Annotations
False Positive,330259,2,KPMP_uS-X003Y005_Annotations
True Negative,799869,2,KPMP_uS-X003Y005_Annotations
True Positive,507515,2,KPMP_uS-X003Y005_Annotations
False Negative,13294,3,KPMP_uS-X003Y005_Annotations
False Positive,240927,3,KPMP_uS-X003Y005_Annotations
True Negative,1565326,3,KPMP_uS-X003Y005_Annotations
True Positive,254053,3,KPMP_uS-X003Y005_Annotations
False Negative,398058,1,KPMP_uS-X003Y006_Annotations
False Positive,300004,1,KPMP_uS-X003Y006_Annotations
True Negative,668848,1,KPMP_uS-X003Y006_Annotations
True Positive,706690,1,KPMP_uS-X003Y006_Annotations
False Negative,303467,2,KPMP_uS-X003Y006_Annotations
False Positive,265001,2,KPMP_uS-X003Y006_Annotations
True Negative,979622,2,KPMP_uS-X003Y006_Annotations
True Positive,525510,2,KPMP_uS-X003Y006_Annotations
False Negative,48062,3,KPMP_uS-X003Y006_Annotations
False Positive,184582,3,KPMP_uS-X003Y006_Annotations
True Negative,1749143,3,KPMP_uS-X003Y006_Annotations
True Positive,91813,3,KPMP_uS-X003Y006_Annotations
False Negative,530490,1,KPMP_uS-X003Y007_Annotations
False Positive,280106,1,KPMP_uS-X003Y007_Annotations
True Negative,812424,1,KPMP_uS-X003Y007_Annotations
True Positive,450580,1,KPMP_uS-X003Y007_Annotations
False Negative,333295,2,KPMP_uS-X003Y007_Annotations
False Positive,193615,2,KPMP_uS-X003Y007_Annotations
True Negative,1340944,2,KPMP_uS-X003Y007_Annotations
True Positive,205746,2,KPMP_uS-X003Y007_Annotations
False Negative,316932,3,KPMP_uS-X003Y007_Annotations
False Positive,479629,3,KPMP_uS-X003Y007_Annotations
True Negative,1153596,3,KPMP_uS-X003Y007_Annotations
True Positive,123443,3,KPMP_uS-X003Y007_Annotations
False Negative,113114,4,KPMP_uS-X003Y007_Annotations
False Positive,340481,4,KPMP_uS-X003Y007_Annotations
True Negative,1620005,4,KPMP_uS-X003Y007_Annotations
False Negative,510128,1,KPMP_uS-X003Y008_Annotations
False Positive,308046,1,KPMP_uS-X003Y008_Annotations
True Negative,868607,1,KPMP_uS-X003Y008_Annotations
True Positive,386819,1,KPMP_uS-X003Y008_Annotations
False Negative,157012,2,KPMP_uS-X003Y008_Annotations
False Positive,358047,2,KPMP_uS-X003Y008_Annotations
True Negative,1499900,2,KPMP_uS-X003Y008_Annotations
True Positive,58641,2,KPMP_uS-X003Y008_Annotations
False Negative,326813,3,KPMP_uS-X003Y008_Annotations
False Positive,224170,3,KPMP_uS-X003Y008_Annotations
True Negative,1242022,3,KPMP_uS-X003Y008_Annotations
True Positive,280595,3,KPMP_uS-X003Y008_Annotations
False Negative,55693,4,KPMP_uS-X003Y008_Annotations
False Positive,61752,4,KPMP_uS-X003Y008_Annotations
True Negative,1820704,4,KPMP_uS-X003Y008_Annotations
True Positive,135451,4,KPMP_uS-X003Y008_Annotations
False Negative,8999,5,KPMP_uS-X003Y008_Annotations
False Positive,106630,5,KPMP_uS-X003Y008_Annotations
True Negative,1804522,5,KPMP_uS-X003Y008_Annotations
True Positive,153449,5,KPMP_uS-X003Y008_Annotations
False Negative,713400,1,KPMP_uS-X003Y009_Annotations
False Positive,122470,1,KPMP_uS-X003Y009_Annotations
True Negative,1101235,1,KPMP_uS-X003Y009_Annotations
True Positive,136495,1,KPMP_uS-X003Y009_Annotations
False Negative,529381,2,KPMP_uS-X003Y009_Annotations
False Positive,300523,2,KPMP_uS-X003Y009_Annotations
True Negative,786725,2,KPMP_uS-X003Y009_Annotations
True Positive,456971,2,KPMP_uS-X003Y009_Annotations
False Negative,97687,3,KPMP_uS-X003Y009_Annotations
