Counts,Freq,Cluster,Image
True Positive,136917,4,KPMP_uS-X002Y019_Annotations
False Negative,521152,1,KPMP_uS-X002Y020_Annotations
False Positive,200080,1,KPMP_uS-X002Y020_Annotations
True Negative,1051772,1,KPMP_uS-X002Y020_Annotations
True Positive,300596,1,KPMP_uS-X002Y020_Annotations
False Negative,18674,2,KPMP_uS-X002Y020_Annotations
False Positive,228188,2,KPMP_uS-X002Y020_Annotations
True Negative,1820717,2,KPMP_uS-X002Y020_Annotations
True Positive,6021,2,KPMP_uS-X002Y020_Annotations
False Negative,186439,3,KPMP_uS-X002Y020_Annotations
False Positive,195071,3,KPMP_uS-X002Y020_Annotations
True Negative,1643490,3,KPMP_uS-X002Y020_Annotations
True Positive,48600,3,KPMP_uS-X002Y020_Annotations
False Negative,360073,4,KPMP_uS-X002Y020_Annotations
False Positive,201038,4,KPMP_uS-X002Y020_Annotations
True Negative,1113492,4,KPMP_uS-X002Y020_Annotations
True Positive,398997,4,KPMP_uS-X002Y020_Annotations
False Negative,1705,5,KPMP_uS-X002Y020_Annotations
False Positive,263666,5,KPMP_uS-X002Y020_Annotations
True Negative,1576886,5,KPMP_uS-X002Y020_Annotations
True Positive,231343,5,KPMP_uS-X002Y020_Annotations
False Negative,689019,1,KPMP_uS-X002Y021_Annotations
False Positive,187274,1,KPMP_uS-X002Y021_Annotations
True Negative,953197,1,KPMP_uS-X002Y021_Annotations
True Positive,244110,1,KPMP_uS-X002Y021_Annotations
False Negative,204608,2,KPMP_uS-X002Y021_Annotations
False Positive,462380,2,KPMP_uS-X002Y021_Annotations
True Negative,1237990,2,KPMP_uS-X002Y021_Annotations
True Positive,168622,2,KPMP_uS-X002Y021_Annotations
False Negative,40124,3,KPMP_uS-X002Y021_Annotations
False Positive,268081,3,KPMP_uS-X002Y021_Annotations
True Negative,1726685,3,KPMP_uS-X002Y021_Annotations
True Positive,38710,3,KPMP_uS-X002Y021_Annotations
False Negative,333293,4,KPMP_uS-X002Y021_Annotations
False Positive,74641,4,KPMP_uS-X002Y021_Annotations
True Negative,1597942,4,KPMP_uS-X002Y021_Annotations
True Positive,67724,4,KPMP_uS-X002Y021_Annotations
False Negative,30825,5,KPMP_uS-X002Y021_Annotations
False Positive,160533,5,KPMP_uS-X002Y021_Annotations
True Negative,1859842,5,KPMP_uS-X002Y021_Annotations
True Positive,22400,5,KPMP_uS-X002Y021_Annotations
False Negative,6288,6,KPMP_uS-X002Y021_Annotations
False Positive,151248,6,KPMP_uS-X002Y021_Annotations
True Negative,1688187,6,KPMP_uS-X002Y021_Annotations
True Positive,227877,6,KPMP_uS-X002Y021_Annotations
False Negative,140564,1,KPMP_uS-X002Y022_Annotations
False Positive,749975,1,KPMP_uS-X002Y022_Annotations
True Negative,749445,1,KPMP_uS-X002Y022_Annotations
True Positive,433616,1,KPMP_uS-X002Y022_Annotations
False Negative,957934,2,KPMP_uS-X002Y022_Annotations
False Positive,118830,2,KPMP_uS-X002Y022_Annotations
True Negative,687605,2,KPMP_uS-X002Y022_Annotations
True Positive,309231,2,KPMP_uS-X002Y022_Annotations
False Negative,2153,3,KPMP_uS-X002Y022_Annotations
False Positive,231846,3,KPMP_uS-X002Y022_Annotations
True Negative,1609499,3,KPMP_uS-X002Y022_Annotations
True Positive,230102,3,KPMP_uS-X002Y022_Annotations
False Negative,59892,1,KPMP_uS-X003Y003_Annotations
False Positive,1013243,1,KPMP_uS-X003Y003_Annotations
True Negative,472759,1,KPMP_uS-X003Y003_Annotations
True Positive,527706,1,KPMP_uS-X003Y003_Annotations
False Negative,92377,2,KPMP_uS-X003Y003_Annotations
False Positive,256326,2,KPMP_uS-X003Y003_Annotations
True Negative,1696529,2,KPMP_uS-X003Y003_Annotations
True Positive,28368,2,KPMP_uS-X003Y003_Annotations
False Negative,1139774,3,KPMP_uS-X003Y003_Annotations
False Positive,22474,3,KPMP_uS-X003Y003_Annotations
True Negative,685869,3,KPMP_uS-X003Y003_Annotations
True Positive,225483,3,KPMP_uS-X003Y003_Annotations
False Negative,407296,1,KPMP_uS-X003Y004_Annotations
False Positive,309092,1,KPMP_uS-X003Y004_Annotations
True Negative,1073123,1,KPMP_uS-X003Y004_Annotations
True Positive,284089,1,KPMP_uS-X003Y004_Annotations
False Negative,58748,2,KPMP_uS-X003Y004_Annotations
False Positive,193273,2,KPMP_uS-X003Y004_Annotations
True Negative,1810625,2,KPMP_uS-X003Y004_Annotations
True Positive,10954,2,KPMP_uS-X003Y004_Annotations
False Negative,597230,3,KPMP_uS-X003Y004_Annotations
False Positive,237199,3,KPMP_uS-X003Y004_Annotations
True Negative,996372,3,KPMP_uS-X003Y004_Annotations
True Positive,242799,3,KPMP_uS-X003Y004_Annotations
False Negative,121381,4,KPMP_uS-X003Y004_Annotations
False Positive,104699,4,KPMP_uS-X003Y004_Annotations
True Negative,1725002,4,KPMP_uS-X003Y004_Annotations
True Positive,122518,4,KPMP_uS-X003Y004_Annotations
False Negative,43692,5,KPMP_uS-X003Y004_Annotations
False Positive,384084,5,KPMP_uS-X003Y004_Annotations
True Negative,1460931,5,KPMP_uS-X003Y004_Annotations
True Positive,184893,5,KPMP_uS-X003Y004_Annotations
False Negative,94934,1,KPMP_uS-X003Y005_Annotations
False Positive,576903,1,KPMP_uS-X003Y005_Annotations
True Negative,633916,1,KPMP_uS-X003Y005_Annotations
True Positive,767847,1,KPMP_uS-X003Y005_Annotations
False Negative,660937,2,KPMP_uS-X003Y005_Annotations
False Positive,80384,2,KPMP_uS-X003Y005_Annotations
True Negative,1049744,2,KPMP_uS-X003Y005_Annotations
True Positive,282535,2,KPMP_uS-X003Y005_Annotations
False Negative,16532,3,KPMP_uS-X003Y005_Annotations
False Positive,115116,3,KPMP_uS-X003Y005_Annotations
True Negative,1691137,3,KPMP_uS-X003Y005_Annotations
True Positive,250815,3,KPMP_uS-X003Y005_Annotations
False Negative,198037,1,KPMP_uS-X003Y006_Annotations
False Positive,444731,1,KPMP_uS-X003Y006_Annotations
True Negative,524121,1,KPMP_uS-X003Y006_Annotations
True Positive,906711,1,KPMP_uS-X003Y006_Annotations
False Negative,632573,2,KPMP_uS-X003Y006_Annotations
False Positive,66250,2,KPMP_uS-X003Y006_Annotations
True Negative,1178373,2,KPMP_uS-X003Y006_Annotations
True Positive,196404,2,KPMP_uS-X003Y006_Annotations
False Negative,69982,3,KPMP_uS-X003Y006_Annotations
False Positive,389611,3,KPMP_uS-X003Y006_Annotations
True Negative,1544114,3,KPMP_uS-X003Y006_Annotations
True Positive,69893,3,KPMP_uS-X003Y006_Annotations
False Negative,624042,1,KPMP_uS-X003Y007_Annotations
False Positive,227513,1,KPMP_uS-X003Y007_Annotations
True Negative,865017,1,KPMP_uS-X003Y007_Annotations
True Positive,357028,1,KPMP_uS-X003Y007_Annotations
False Negative,95891,2,KPMP_uS-X003Y007_Annotations
False Positive,602408,2,KPMP_uS-X003Y007_Annotations
True Negative,932151,2,KPMP_uS-X003Y007_Annotations
True Positive,443150,2,KPMP_uS-X003Y007_Annotations
False Negative,319539,3,KPMP_uS-X003Y007_Annotations
False Positive,53578,3,KPMP_uS-X003Y007_Annotations
True Negative,1579647,3,KPMP_uS-X003Y007_Annotations
True Positive,120836,3,KPMP_uS-X003Y007_Annotations
False Negative,44528,4,KPMP_uS-X003Y007_Annotations
False Positive,200501,4,KPMP_uS-X003Y007_Annotations
True Negative,1759985,4,KPMP_uS-X003Y007_Annotations
True Positive,68586,4,KPMP_uS-X003Y007_Annotations
False Negative,560510,1,KPMP_uS-X003Y008_Annotations
False Positive,193398,1,KPMP_uS-X003Y008_Annotations
True Negative,983255,1,KPMP_uS-X003Y008_Annotations
True Positive,336437,1,KPMP_uS-X003Y008_Annotations
False Negative,193426,2,KPMP_uS-X003Y008_Annotations
False Positive,158186,2,KPMP_uS-X003Y008_Annotations
True Negative,1699761,2,KPMP_uS-X003Y008_Annotations
True Positive,22227,2,KPMP_uS-X003Y008_Annotations
False Negative,373163,3,KPMP_uS-X003Y008_Annotations
False Positive,338354,3,KPMP_uS-X003Y008_Annotations
True Negative,1127838,3,KPMP_uS-X003Y008_Annotations
True Positive,234245,3,KPMP_uS-X003Y008_Annotations
False Negative,46195,4,KPMP_uS-X003Y008_Annotations
False Positive,106608,4,KPMP_uS-X003Y008_Annotations
True Negative,1775848,4,KPMP_uS-X003Y008_Annotations
True Positive,144949,4,KPMP_uS-X003Y008_Annotations
False Negative,4231,5,KPMP_uS-X003Y008_Annotations
False Positive,380979,5,KPMP_uS-X003Y008_Annotations
True Negative,1530173,5,KPMP_uS-X003Y008_Annotations
True Positive,158217,5,KPMP_uS-X003Y008_Annotations
False Negative,485521,1,KPMP_uS-X003Y009_Annotations
False Positive,253759,1,KPMP_uS-X003Y009_Annotations
True Negative,969946,1,KPMP_uS-X003Y009_Annotations
True Positive,364374,1,KPMP_uS-X003Y009_Annotations
False Negative,168276,2,KPMP_uS-X003Y009_Annotations
False Positive,468146,2,KPMP_uS-X003Y009_Annotations
True Negative,619102,2,KPMP_uS-X003Y009_Annotations
True Positive,818076,2,KPMP_uS-X003Y009_Annotations
False Negative,118654,3,KPMP_uS-X003Y009_Annotations
