Counts,Freq,Cluster,Image
False Negative,657272,3,KPMP_uS-X002Y015_Annotations
False Positive,46653,3,KPMP_uS-X002Y015_Annotations
True Negative,1122945,3,KPMP_uS-X002Y015_Annotations
True Positive,245650,3,KPMP_uS-X002Y015_Annotations
False Negative,268900,4,KPMP_uS-X002Y015_Annotations
False Positive,340018,4,KPMP_uS-X002Y015_Annotations
True Negative,1444680,4,KPMP_uS-X002Y015_Annotations
True Positive,18922,4,KPMP_uS-X002Y015_Annotations
False Negative,3348,5,KPMP_uS-X002Y015_Annotations
False Positive,399293,5,KPMP_uS-X002Y015_Annotations
True Negative,1642125,5,KPMP_uS-X002Y015_Annotations
True Positive,27754,5,KPMP_uS-X002Y015_Annotations
False Negative,446716,1,KPMP_uS-X002Y016_Annotations
False Positive,200524,1,KPMP_uS-X002Y016_Annotations
True Negative,1253499,1,KPMP_uS-X002Y016_Annotations
True Positive,171781,1,KPMP_uS-X002Y016_Annotations
False Negative,12569,2,KPMP_uS-X002Y016_Annotations
False Positive,383272,2,KPMP_uS-X002Y016_Annotations
True Negative,1668402,2,KPMP_uS-X002Y016_Annotations
True Positive,8277,2,KPMP_uS-X002Y016_Annotations
False Negative,392926,3,KPMP_uS-X002Y016_Annotations
False Positive,94216,3,KPMP_uS-X002Y016_Annotations
True Negative,1108502,3,KPMP_uS-X002Y016_Annotations
True Positive,476876,3,KPMP_uS-X002Y016_Annotations
False Negative,378820,4,KPMP_uS-X002Y016_Annotations
False Positive,303392,4,KPMP_uS-X002Y016_Annotations
True Negative,1305189,4,KPMP_uS-X002Y016_Annotations
True Positive,85119,4,KPMP_uS-X002Y016_Annotations
False Negative,74571,5,KPMP_uS-X002Y016_Annotations
False Positive,324198,5,KPMP_uS-X002Y016_Annotations
True Negative,1648886,5,KPMP_uS-X002Y016_Annotations
True Positive,24865,5,KPMP_uS-X002Y016_Annotations
False Negative,371091,1,KPMP_uS-X002Y017_Annotations
False Positive,237168,1,KPMP_uS-X002Y017_Annotations
True Negative,1400701,1,KPMP_uS-X002Y017_Annotations
True Positive,63560,1,KPMP_uS-X002Y017_Annotations
False Negative,10637,2,KPMP_uS-X002Y017_Annotations
False Positive,733496,2,KPMP_uS-X002Y017_Annotations
True Negative,1317115,2,KPMP_uS-X002Y017_Annotations
True Positive,11272,2,KPMP_uS-X002Y017_Annotations
False Negative,224682,3,KPMP_uS-X002Y017_Annotations
False Positive,141728,3,KPMP_uS-X002Y017_Annotations
True Negative,1305917,3,KPMP_uS-X002Y017_Annotations
True Positive,400193,3,KPMP_uS-X002Y017_Annotations
False Negative,691784,4,KPMP_uS-X002Y017_Annotations
False Positive,68502,4,KPMP_uS-X002Y017_Annotations
True Negative,1117026,4,KPMP_uS-X002Y017_Annotations
True Positive,195208,4,KPMP_uS-X002Y017_Annotations
False Negative,65048,5,KPMP_uS-X002Y017_Annotations
False Positive,182348,5,KPMP_uS-X002Y017_Annotations
True Negative,1786079,5,KPMP_uS-X002Y017_Annotations
True Positive,39045,5,KPMP_uS-X002Y017_Annotations
False Negative,868540,1,KPMP_uS-X002Y018_Annotations
False Positive,172220,1,KPMP_uS-X002Y018_Annotations
True Negative,635698,1,KPMP_uS-X002Y018_Annotations
True Positive,396062,1,KPMP_uS-X002Y018_Annotations
False Negative,72513,2,KPMP_uS-X002Y018_Annotations
False Positive,119476,2,KPMP_uS-X002Y018_Annotations
True Negative,1861131,2,KPMP_uS-X002Y018_Annotations
True Positive,19400,2,KPMP_uS-X002Y018_Annotations
False Negative,295269,3,KPMP_uS-X002Y018_Annotations
False Positive,85744,3,KPMP_uS-X002Y018_Annotations
True Negative,1430324,3,KPMP_uS-X002Y018_Annotations
