Counts,Freq,Cluster,Image
True Positive,727818,2,KPMP_uS-X002Y008_Annotations
False Negative,72488,3,KPMP_uS-X002Y008_Annotations
False Positive,620162,3,KPMP_uS-X002Y008_Annotations
True Negative,1249165,3,KPMP_uS-X002Y008_Annotations
True Positive,131785,3,KPMP_uS-X002Y008_Annotations
False Negative,968240,1,KPMP_uS-X002Y009_Annotations
False Positive,32150,1,KPMP_uS-X002Y009_Annotations
True Negative,929285,1,KPMP_uS-X002Y009_Annotations
True Positive,143925,1,KPMP_uS-X002Y009_Annotations
False Negative,32150,2,KPMP_uS-X002Y009_Annotations
False Positive,968240,2,KPMP_uS-X002Y009_Annotations
True Negative,143925,2,KPMP_uS-X002Y009_Annotations
True Positive,929285,2,KPMP_uS-X002Y009_Annotations
False Negative,254801,1,KPMP_uS-X002Y010_Annotations
False Positive,263563,1,KPMP_uS-X002Y010_Annotations
True Negative,993851,1,KPMP_uS-X002Y010_Annotations
True Positive,561385,1,KPMP_uS-X002Y010_Annotations
False Negative,259615,2,KPMP_uS-X002Y010_Annotations
False Positive,253894,2,KPMP_uS-X002Y010_Annotations
True Negative,579338,2,KPMP_uS-X002Y010_Annotations
True Positive,980753,2,KPMP_uS-X002Y010_Annotations
False Negative,5999,3,KPMP_uS-X002Y010_Annotations
False Positive,2958,3,KPMP_uS-X002Y010_Annotations
True Negative,2053596,3,KPMP_uS-X002Y010_Annotations
True Positive,11047,3,KPMP_uS-X002Y010_Annotations
False Negative,617202,1,KPMP_uS-X002Y011_Annotations
False Positive,56719,1,KPMP_uS-X002Y011_Annotations
True Negative,1231000,1,KPMP_uS-X002Y011_Annotations
True Positive,168679,1,KPMP_uS-X002Y011_Annotations
False Negative,56719,2,KPMP_uS-X002Y011_Annotations
False Positive,617202,2,KPMP_uS-X002Y011_Annotations
True Negative,168679,2,KPMP_uS-X002Y011_Annotations
True Positive,1231000,2,KPMP_uS-X002Y011_Annotations
False Negative,566107,1,KPMP_uS-X002Y012_Annotations
False Positive,21740,1,KPMP_uS-X002Y012_Annotations
True Negative,1474230,1,KPMP_uS-X002Y012_Annotations
True Positive,11523,1,KPMP_uS-X002Y012_Annotations
False Negative,119616,2,KPMP_uS-X002Y012_Annotations
False Positive,349545,2,KPMP_uS-X002Y012_Annotations
True Negative,922526,2,KPMP_uS-X002Y012_Annotations
True Positive,681913,2,KPMP_uS-X002Y012_Annotations
False Negative,172017,3,KPMP_uS-X002Y012_Annotations
