Counts,Freq,Cluster,Image
True Negative,797494,1,KPMP_uS-X002Y012_Annotations
True Positive,121347,1,KPMP_uS-X002Y012_Annotations
False Negative,786056,2,KPMP_uS-X002Y012_Annotations
False Positive,422055,2,KPMP_uS-X002Y012_Annotations
True Negative,850016,2,KPMP_uS-X002Y012_Annotations
True Positive,15473,2,KPMP_uS-X002Y012_Annotations
False Negative,384544,3,KPMP_uS-X002Y012_Annotations
False Positive,506352,3,KPMP_uS-X002Y012_Annotations
True Negative,872807,3,KPMP_uS-X002Y012_Annotations
True Positive,309897,3,KPMP_uS-X002Y012_Annotations
False Negative,607893,1,KPMP_uS-X002Y013_Annotations
False Positive,136983,1,KPMP_uS-X002Y013_Annotations
True Negative,1023241,1,KPMP_uS-X002Y013_Annotations
True Positive,305483,1,KPMP_uS-X002Y013_Annotations
False Negative,456696,2,KPMP_uS-X002Y013_Annotations
False Positive,156915,2,KPMP_uS-X002Y013_Annotations
True Negative,828385,2,KPMP_uS-X002Y013_Annotations
True Positive,631604,2,KPMP_uS-X002Y013_Annotations
False Negative,32276,3,KPMP_uS-X002Y013_Annotations
False Positive,802967,3,KPMP_uS-X002Y013_Annotations
True Negative,1198709,3,KPMP_uS-X002Y013_Annotations
True Positive,39648,3,KPMP_uS-X002Y013_Annotations
False Negative,502465,1,KPMP_uS-X002Y014_Annotations
False Positive,369589,1,KPMP_uS-X002Y014_Annotations
True Negative,1194199,1,KPMP_uS-X002Y014_Annotations
True Positive,7347,1,KPMP_uS-X002Y014_Annotations
False Negative,10521,2,KPMP_uS-X002Y014_Annotations
False Positive,500647,2,KPMP_uS-X002Y014_Annotations
True Negative,1558748,2,KPMP_uS-X002Y014_Annotations
True Positive,3684,2,KPMP_uS-X002Y014_Annotations
False Negative,911816,3,KPMP_uS-X002Y014_Annotations
False Positive,327251,3,KPMP_uS-X002Y014_Annotations
True Negative,727569,3,KPMP_uS-X002Y014_Annotations
True Positive,106964,3,KPMP_uS-X002Y014_Annotations
False Negative,431407,4,KPMP_uS-X002Y014_Annotations
False Positive,108218,4,KPMP_uS-X002Y014_Annotations
True Negative,1468059,4,KPMP_uS-X002Y014_Annotations
True Positive,65916,4,KPMP_uS-X002Y014_Annotations
False Negative,31666,5,KPMP_uS-X002Y014_Annotations
False Positive,582170,5,KPMP_uS-X002Y014_Annotations
True Negative,1457950,5,KPMP_uS-X002Y014_Annotations
True Positive,1814,5,KPMP_uS-X002Y014_Annotations
False Negative,720230,1,KPMP_uS-X002Y015_Annotations
False Positive,360259,1,KPMP_uS-X002Y015_Annotations
True Negative,967598,1,KPMP_uS-X002Y015_Annotations
True Positive,25513,1,KPMP_uS-X002Y015_Annotations
False Negative,98866,2,KPMP_uS-X002Y015_Annotations
False Positive,194488,2,KPMP_uS-X002Y015_Annotations
True Negative,1773126,2,KPMP_uS-X002Y015_Annotations
True Positive,7120,2,KPMP_uS-X002Y015_Annotations
False Negative,622311,3,KPMP_uS-X002Y015_Annotations
False Positive,157182,3,KPMP_uS-X002Y015_Annotations
True Negative,1013471,3,KPMP_uS-X002Y015_Annotations
True Positive,280636,3,KPMP_uS-X002Y015_Annotations
False Negative,182600,4,KPMP_uS-X002Y015_Annotations
False Positive,377577,4,KPMP_uS-X002Y015_Annotations
True Negative,1408201,4,KPMP_uS-X002Y015_Annotations
True Positive,105222,4,KPMP_uS-X002Y015_Annotations
False Negative,29634,5,KPMP_uS-X002Y015_Annotations
False Positive,564135,5,KPMP_uS-X002Y015_Annotations
True Negative,1478363,5,KPMP_uS-X002Y015_Annotations
True Positive,1468,5,KPMP_uS-X002Y015_Annotations
False Negative,600946,1,KPMP_uS-X002Y016_Annotations
False Positive,383098,1,KPMP_uS-X002Y016_Annotations
True Negative,1070928,1,KPMP_uS-X002Y016_Annotations
True Positive,18628,1,KPMP_uS-X002Y016_Annotations
False Negative,19692,2,KPMP_uS-X002Y016_Annotations
False Positive,194557,2,KPMP_uS-X002Y016_Annotations
True Negative,1858197,2,KPMP_uS-X002Y016_Annotations
True Positive,1154,2,KPMP_uS-X002Y016_Annotations
False Negative,590971,3,KPMP_uS-X002Y016_Annotations
False Positive,207305,3,KPMP_uS-X002Y016_Annotations
True Negative,996491,3,KPMP_uS-X002Y016_Annotations
True Positive,278833,3,KPMP_uS-X002Y016_Annotations
False Negative,315650,4,KPMP_uS-X002Y016_Annotations
False Positive,286709,4,KPMP_uS-X002Y016_Annotations
True Negative,1322951,4,KPMP_uS-X002Y016_Annotations
True Positive,148290,4,KPMP_uS-X002Y016_Annotations
False Negative,75059,5,KPMP_uS-X002Y016_Annotations
False Positive,530649,5,KPMP_uS-X002Y016_Annotations
True Negative,1443515,5,KPMP_uS-X002Y016_Annotations
True Positive,24377,5,KPMP_uS-X002Y016_Annotations
False Negative,414824,1,KPMP_uS-X002Y017_Annotations
False Positive,387735,1,KPMP_uS-X002Y017_Annotations
True Negative,1250151,1,KPMP_uS-X002Y017_Annotations
True Positive,20890,1,KPMP_uS-X002Y017_Annotations
False Negative,13655,2,KPMP_uS-X002Y017_Annotations
False Positive,492854,2,KPMP_uS-X002Y017_Annotations
True Negative,1558837,2,KPMP_uS-X002Y017_Annotations
True Positive,8254,2,KPMP_uS-X002Y017_Annotations
False Negative,623875,3,KPMP_uS-X002Y017_Annotations
False Positive,188656,3,KPMP_uS-X002Y017_Annotations
True Negative,1260052,3,KPMP_uS-X002Y017_Annotations
True Positive,1017,3,KPMP_uS-X002Y017_Annotations
False Negative,580576,4,KPMP_uS-X002Y017_Annotations
False Positive,106534,4,KPMP_uS-X002Y017_Annotations
True Negative,1080074,4,KPMP_uS-X002Y017_Annotations
True Positive,306416,4,KPMP_uS-X002Y017_Annotations
False Negative,89210,5,KPMP_uS-X002Y017_Annotations
False Positive,546361,5,KPMP_uS-X002Y017_Annotations
True Negative,1423146,5,KPMP_uS-X002Y017_Annotations
True Positive,14883,5,KPMP_uS-X002Y017_Annotations
False Negative,1186239,1,KPMP_uS-X002Y018_Annotations
False Positive,366560,1,KPMP_uS-X002Y018_Annotations
True Negative,441358,1,KPMP_uS-X002Y018_Annotations
True Positive,79443,1,KPMP_uS-X002Y018_Annotations
False Negative,73537,2,KPMP_uS-X002Y018_Annotations
False Positive,658128,2,KPMP_uS-X002Y018_Annotations
True Negative,1323559,2,KPMP_uS-X002Y018_Annotations
True Positive,18376,2,KPMP_uS-X002Y018_Annotations
False Negative,552488,3,KPMP_uS-X002Y018_Annotations
False Positive,305327,3,KPMP_uS-X002Y018_Annotations
True Negative,1211821,3,KPMP_uS-X002Y018_Annotations
True Positive,3964,3,KPMP_uS-X002Y018_Annotations
False Negative,144446,4,KPMP_uS-X002Y018_Annotations
False Positive,626695,4,KPMP_uS-X002Y018_Annotations
True Negative,1287352,4,KPMP_uS-X002Y018_Annotations
True Positive,15107,4,KPMP_uS-X002Y018_Annotations
False Negative,892581,1,KPMP_uS-X002Y019_Annotations
False Positive,176386,1,KPMP_uS-X002Y019_Annotations
True Negative,597849,1,KPMP_uS-X002Y019_Annotations
True Positive,406784,1,KPMP_uS-X002Y019_Annotations
False Negative,301678,2,KPMP_uS-X002Y019_Annotations
False Positive,372520,2,KPMP_uS-X002Y019_Annotations
True Negative,1391540,2,KPMP_uS-X002Y019_Annotations
True Positive,7862,2,KPMP_uS-X002Y019_Annotations
False Negative,205951,3,KPMP_uS-X002Y019_Annotations
False Positive,585418,3,KPMP_uS-X002Y019_Annotations
True Negative,1168925,3,KPMP_uS-X002Y019_Annotations
True Positive,113306,3,KPMP_uS-X002Y019_Annotations
False Negative,1825,4,KPMP_uS-X002Y019_Annotations
False Positive,267711,4,KPMP_uS-X002Y019_Annotations
True Negative,1660451,4,KPMP_uS-X002Y019_Annotations
True Positive,143613,4,KPMP_uS-X002Y019_Annotations
False Negative,657581,1,KPMP_uS-X002Y020_Annotations
False Positive,195798,1,KPMP_uS-X002Y020_Annotations
True Negative,1056054,1,KPMP_uS-X002Y020_Annotations
True Positive,164167,1,KPMP_uS-X002Y020_Annotations
False Negative,17164,2,KPMP_uS-X002Y020_Annotations
False Positive,522208,2,KPMP_uS-X002Y020_Annotations
True Negative,1526697,2,KPMP_uS-X002Y020_Annotations
True Positive,7531,2,KPMP_uS-X002Y020_Annotations
False Negative,232063,3,KPMP_uS-X002Y020_Annotations
False Positive,265517,3,KPMP_uS-X002Y020_Annotations
True Negative,1573044,3,KPMP_uS-X002Y020_Annotations
True Positive,2976,3,KPMP_uS-X002Y020_Annotations
False Negative,622034,4,KPMP_uS-X002Y020_Annotations
False Positive,386328,4,KPMP_uS-X002Y020_Annotations
True Negative,928202,4,KPMP_uS-X002Y020_Annotations
True Positive,137036,4,KPMP_uS-X002Y020_Annotations
False Negative,2946,5,KPMP_uS-X002Y020_Annotations
False Positive,161937,5,KPMP_uS-X002Y020_Annotations
True Negative,1678615,5,KPMP_uS-X002Y020_Annotations
True Positive,230102,5,KPMP_uS-X002Y020_Annotations
False Negative,694292,1,KPMP_uS-X002Y021_Annotations
False Positive,225259,1,KPMP_uS-X002Y021_Annotations
True Negative,915212,1,KPMP_uS-X002Y021_Annotations
True Positive,238837,1,KPMP_uS-X002Y021_Annotations
False Negative,325347,2,KPMP_uS-X002Y021_Annotations
False Positive,327182,2,KPMP_uS-X002Y021_Annotations
True Negative,1373188,2,KPMP_uS-X002Y021_Annotations
True Positive,47883,2,KPMP_uS-X002Y021_Annotations
False Negative,56490,3,KPMP_uS-X002Y021_Annotations
False Positive,266204,3,KPMP_uS-X002Y021_Annotations
True Negative,1728562,3,KPMP_uS-X002Y021_Annotations
True Positive,22344,3,KPMP_uS-X002Y021_Annotations
False Negative,397504,4,KPMP_uS-X002Y021_Annotations
False Positive,105983,4,KPMP_uS-X002Y021_Annotations
True Negative,1566600,4,KPMP_uS-X002Y021_Annotations
True Positive,3513,4,KPMP_uS-X002Y021_Annotations
False Negative,48562,5,KPMP_uS-X002Y021_Annotations
False Positive,490592,5,KPMP_uS-X002Y021_Annotations
True Negative,1529783,5,KPMP_uS-X002Y021_Annotations
True Positive,4663,5,KPMP_uS-X002Y021_Annotations
False Negative,6720,6,KPMP_uS-X002Y021_Annotations
False Positive,113695,6,KPMP_uS-X002Y021_Annotations
True Negative,1725740,6,KPMP_uS-X002Y021_Annotations
True Positive,227445,6,KPMP_uS-X002Y021_Annotations
False Negative,332999,1,KPMP_uS-X002Y022_Annotations
False Positive,226334,1,KPMP_uS-X002Y022_Annotations
True Negative,1273086,1,KPMP_uS-X002Y022_Annotations
True Positive,241181,1,KPMP_uS-X002Y022_Annotations
False Negative,650285,2,KPMP_uS-X002Y022_Annotations
False Positive,284782,2,KPMP_uS-X002Y022_Annotations
True Negative,521653,2,KPMP_uS-X002Y022_Annotations
True Positive,616880,2,KPMP_uS-X002Y022_Annotations
False Negative,1317,3,KPMP_uS-X002Y022_Annotations
False Positive,473485,3,KPMP_uS-X002Y022_Annotations
True Negative,1367860,3,KPMP_uS-X002Y022_Annotations
True Positive,230938,3,KPMP_uS-X002Y022_Annotations
False Negative,248698,1,KPMP_uS-X003Y003_Annotations
False Positive,568093,1,KPMP_uS-X003Y003_Annotations
True Negative,917909,1,KPMP_uS-X003Y003_Annotations
True Positive,338900,1,KPMP_uS-X003Y003_Annotations
False Negative,44899,2,KPMP_uS-X003Y003_Annotations
False Positive,328586,2,KPMP_uS-X003Y003_Annotations
True Negative,1624269,2,KPMP_uS-X003Y003_Annotations
True Positive,75846,2,KPMP_uS-X003Y003_Annotations
False Negative,704022,3,KPMP_uS-X003Y003_Annotations
False Positive,100940,3,KPMP_uS-X003Y003_Annotations
True Negative,607403,3,KPMP_uS-X003Y003_Annotations
True Positive,661235,3,KPMP_uS-X003Y003_Annotations
False Negative,608800,1,KPMP_uS-X003Y004_Annotations
False Positive,366894,1,KPMP_uS-X003Y004_Annotations
True Negative,1015321,1,KPMP_uS-X003Y004_Annotations
True Positive,82585,1,KPMP_uS-X003Y004_Annotations
False Negative,66526,2,KPMP_uS-X003Y004_Annotations
False Positive,236123,2,KPMP_uS-X003Y004_Annotations
True Negative,1767775,2,KPMP_uS-X003Y004_Annotations
True Positive,3176,2,KPMP_uS-X003Y004_Annotations
False Negative,696389,3,KPMP_uS-X003Y004_Annotations
False Positive,365704,3,KPMP_uS-X003Y004_Annotations
True Negative,867867,3,KPMP_uS-X003Y004_Annotations
True Positive,143640,3,KPMP_uS-X003Y004_Annotations
False Negative,215655,4,KPMP_uS-X003Y004_Annotations
False Positive,587688,4,KPMP_uS-X003Y004_Annotations
True Negative,1242013,4,KPMP_uS-X003Y004_Annotations
True Positive,28244,4,KPMP_uS-X003Y004_Annotations
False Negative,62083,5,KPMP_uS-X003Y004_Annotations
False Positive,93044,5,KPMP_uS-X003Y004_Annotations
True Negative,1751971,5,KPMP_uS-X003Y004_Annotations
True Positive,166502,5,KPMP_uS-X003Y004_Annotations
False Negative,391549,1,KPMP_uS-X003Y005_Annotations
False Positive,215041,1,KPMP_uS-X003Y005_Annotations
True Negative,995778,1,KPMP_uS-X003Y005_Annotations
True Positive,471232,1,KPMP_uS-X003Y005_Annotations
False Negative,436380,2,KPMP_uS-X003Y005_Annotations
False Positive,359771,2,KPMP_uS-X003Y005_Annotations
True Negative,770357,2,KPMP_uS-X003Y005_Annotations
True Positive,507092,2,KPMP_uS-X003Y005_Annotations
False Negative,12702,3,KPMP_uS-X003Y005_Annotations
False Positive,265819,3,KPMP_uS-X003Y005_Annotations
True Negative,1540434,3,KPMP_uS-X003Y005_Annotations
True Positive,254645,3,KPMP_uS-X003Y005_Annotations
False Negative,823351,1,KPMP_uS-X003Y006_Annotations
False Positive,559158,1,KPMP_uS-X003Y006_Annotations
True Negative,409694,1,KPMP_uS-X003Y006_Annotations
True Positive,281397,1,KPMP_uS-X003Y006_Annotations
False Negative,800059,2,KPMP_uS-X003Y006_Annotations
False Positive,221303,2,KPMP_uS-X003Y006_Annotations
