Counts,Freq,Cluster,Image
False Positive,70718,1,KPMP_uS-X003Y003_Annotations
True Negative,1415284,1,KPMP_uS-X003Y003_Annotations
True Positive,38060,1,KPMP_uS-X003Y003_Annotations
False Negative,120745,2,KPMP_uS-X003Y003_Annotations
False Positive,800032,2,KPMP_uS-X003Y003_Annotations
True Negative,1152823,2,KPMP_uS-X003Y003_Annotations
False Negative,762153,3,KPMP_uS-X003Y003_Annotations
False Positive,561686,3,KPMP_uS-X003Y003_Annotations
True Negative,146657,3,KPMP_uS-X003Y003_Annotations
True Positive,603104,3,KPMP_uS-X003Y003_Annotations
False Negative,137772,1,KPMP_uS-X003Y004_Annotations
False Positive,763304,1,KPMP_uS-X003Y004_Annotations
True Negative,618911,1,KPMP_uS-X003Y004_Annotations
True Positive,553613,1,KPMP_uS-X003Y004_Annotations
False Negative,69702,2,KPMP_uS-X003Y004_Annotations
False Positive,422246,2,KPMP_uS-X003Y004_Annotations
True Negative,1581652,2,KPMP_uS-X003Y004_Annotations
False Negative,834366,3,KPMP_uS-X003Y004_Annotations
False Positive,31872,3,KPMP_uS-X003Y004_Annotations
True Negative,1201699,3,KPMP_uS-X003Y004_Annotations
True Positive,5663,3,KPMP_uS-X003Y004_Annotations
False Negative,243899,4,KPMP_uS-X003Y004_Annotations
False Positive,136574,4,KPMP_uS-X003Y004_Annotations
True Negative,1693127,4,KPMP_uS-X003Y004_Annotations
False Negative,219999,5,KPMP_uS-X003Y004_Annotations
False Positive,151742,5,KPMP_uS-X003Y004_Annotations
True Negative,1693273,5,KPMP_uS-X003Y004_Annotations
True Positive,8586,5,KPMP_uS-X003Y004_Annotations
False Negative,842954,1,KPMP_uS-X003Y005_Annotations
False Positive,616761,1,KPMP_uS-X003Y005_Annotations
True Negative,594058,1,KPMP_uS-X003Y005_Annotations
True Positive,19827,1,KPMP_uS-X003Y005_Annotations
False Negative,385295,2,KPMP_uS-X003Y005_Annotations
False Positive,791126,2,KPMP_uS-X003Y005_Annotations
True Negative,339002,2,KPMP_uS-X003Y005_Annotations
True Positive,558177,2,KPMP_uS-X003Y005_Annotations
False Negative,264827,3,KPMP_uS-X003Y005_Annotations
False Positive,85189,3,KPMP_uS-X003Y005_Annotations
True Negative,1721064,3,KPMP_uS-X003Y005_Annotations
True Positive,2520,3,KPMP_uS-X003Y005_Annotations
False Negative,244688,1,KPMP_uS-X003Y006_Annotations
False Positive,408592,1,KPMP_uS-X003Y006_Annotations
True Negative,560260,1,KPMP_uS-X003Y006_Annotations
True Positive,860060,1,KPMP_uS-X003Y006_Annotations
False Negative,366184,2,KPMP_uS-X003Y006_Annotations
False Positive,195064,2,KPMP_uS-X003Y006_Annotations
