Counts,Freq,Cluster,Image
False Negative,310354,1,KPMP_uS-X003Y009_Annotations
False Positive,348522,1,KPMP_uS-X003Y009_Annotations
True Negative,875183,1,KPMP_uS-X003Y009_Annotations
True Positive,539541,1,KPMP_uS-X003Y009_Annotations
False Negative,414182,2,KPMP_uS-X003Y009_Annotations
False Positive,170104,2,KPMP_uS-X003Y009_Annotations
True Negative,917144,2,KPMP_uS-X003Y009_Annotations
True Positive,572170,2,KPMP_uS-X003Y009_Annotations
False Negative,17079,3,KPMP_uS-X003Y009_Annotations
False Positive,167357,3,KPMP_uS-X003Y009_Annotations
